frame,points,total,diff
1242,0,19,19
1243,0,12,12
1244,0,11,11
1245,0,12,12
1246,0,8,8
1247,0,9,9
1248,11,17,6
1249,11,17,6
1250,11,17,6
1251,10,17,7
1252,10,17,7
1253,11,17,6
1254,12,17,5
1255,12,17,5
1256,12,17,5
1257,12,17,5
1258,15,17,2
1259,0,17,17
1260,0,9,9
1261,0,3,3
1262,1,9,8
1263,46,46,0
1264,46,46,0
1265,42,46,4
1266,40,46,6
1267,39,46,7
1268,46,46,0
1269,46,46,0
1270,36,46,10
1271,0,46,46
1272,0,14,14
1273,0,5,5
1274,0,6,6
1275,45,46,1
1276,38,46,8
1277,39,46,7
1278,41,46,5
1279,44,46,2
1280,46,46,0
1281,41,46,5
1282,34,46,12
1283,17,46,29
1284,0,47,47
1285,0,24,24
1286,0,7,7
1287,0,5,5
1288,10,19,9
1289,10,19,9
1290,10,19,9
1291,10,19,9
1292,10,19,9
1293,10,19,9
1294,10,19,9
1295,10,19,9
1296,10,19,9
1297,10,19,9
1298,0,19,19
1299,0,7,7
1300,0,3,3
1301,27,27,0
1302,27,27,0
1303,27,27,0
1304,27,27,0
1305,27,27,0
1306,27,27,0
1307,27,27,0
1308,27,27,0
1309,27,27,0
1310,7,27,20
1311,0,20,20
1312,0,4,4
1313,0,5,5
1314,2,14,12
1315,48,48,0
1316,48,48,0
1317,48,48,0
1318,48,48,0
1319,48,48,0
1320,48,48,0
1321,48,48,0
1322,48,48,0
1323,0,48,48
1324,0,21,21
1325,0,7,7
1326,0,4,4
1327,1,8,7
1328,47,48,1
1329,46,48,2
1330,46,48,2
1331,46,48,2
1332,46,48,2
1333,46,48,2
1334,46,48,2
1335,46,48,2
1336,36,48,12
1337,0,48,48
1338,0,33,33
1339,0,3,3
1340,0,5,5
1341,21,28,7
1342,21,28,7
1343,21,28,7
1344,21,28,7
1345,21,28,7
1346,21,28,7
1347,22,28,6
1348,22,28,6
1349,1,28,27
1350,0,23,23
1351,0,12,12
1352,0,7,7
1353,0,5,5
1354,2,22,20
1355,35,45,10
1356,35,45,10
1357,35,45,10
1358,35,45,10
1359,35,45,10
1360,33,45,12
1361,34,45,11
1362,29,45,16
1363,0,45,45
1364,0,15,15
1365,0,4,4
1366,0,6,6
1367,6,17,11
1368,52,52,0
1369,52,52,0
1370,50,52,2
1371,49,52,3
1372,47,52,5
1373,50,52,2
1374,0,52,52
1375,0,28,28
1376,0,7,7
1377,0,3,3
1378,35,35,0
1379,35,35,0
1380,35,35,0
1381,35,35,0
1382,35,35,0
1383,35,35,0
1384,35,35,0
1385,31,35,4
1386,29,35,6
1387,0,35,35
1388,0,7,7
1389,0,6,6
1390,0,5,5
1391,26,33,7
1392,26,33,7
1393,26,33,7
1394,26,33,7
1395,26,33,7
1396,26,33,7
1397,26,33,7
1398,26,33,7
1399,26,33,7
1400,25,33,8
1401,24,33,9
1402,24,33,9
1403,23,33,10
1404,23,33,10
1405,24,33,9
1406,25,33,8
1407,25,33,8
1408,25,33,8
1409,24,33,9
1410,25,33,8
1411,24,33,9
1412,24,33,9
1413,25,33,8
1414,25,33,8
1415,25,33,8
1416,24,33,9
1417,24,33,9
1418,25,33,8
1419,24,33,9
1420,24,33,9
1421,24,33,9
1422,25,33,8
1423,25,33,8
1424,25,33,8
1425,25,33,8
1426,24,33,9
1427,24,33,9
1428,24,33,9
1429,24,33,9
1430,25,33,8
1431,24,33,9
1432,24,33,9
1433,25,33,8
1434,25,33,8
1435,24,33,9
1436,24,33,9
1437,25,33,8
1438,24,33,9
1439,25,33,8
1440,25,33,8
1441,24,33,9
1442,25,33,8
1443,25,33,8
1444,25,33,8
1445,25,33,8
1446,24,33,9
1447,25,33,8
